Timestep,Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Cyprus,Czech Republic,Denmark,Estonia,Finland,France,Germany,Great Britain,Greece,Hungary,Ireland,Italy,Latvia,Lithuania,Luxembourg,Macedonia,Montenegro,Netherlands,Norway,Poland,Portugal,Romania,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Ukraine
2239,47.18907573,85.94470947,53.45372631,180.560487,73.15943465,153.0508071,133.8480029,162.2753507,44.90637319,10.23260556,606.3619686,701.6572521,364.625934,285.0272867,136.2996771,393.549854,337.433207,593.2488865,20.30528449,12.15227019,1.577893995,68.42363762,13.92318731,153.477353,1899.966826,384.7942854,93.30883522,159.9412231,246.7597156,186.3071737,34.59900313,2973.233144,1766.352,38.7564719,1304.5971
2240,115.3519641,245.5676652,92.2067332,451.5236121,285.9421038,385.2632602,357.6064152,418.0952289,173.9533736,32.71871976,1618.250113,1714.189859,1366.498251,1128.306118,792.7319745,830.2280869,1807.372494,1964.205254,85.24481196,53.03785407,8.934329178,168.158354,29.4996625,320.8641263,4128.699775,1014.774692,577.818161,735.8424343,544.5742148,385.1784267,94.57537897,10073.89053,3799.042314,179.5516292,3155.333241
2241,187.0394091,399.437904,113.9059378,775.0317408,542.6106443,613.098531,592.7613979,669.2049086,333.3252672,69.4608388,2819.120273,2961.374181,2649.636199,2365.724217,1552.404964,1186.555605,3493.292523,3444.182037,188.8428373,113.9299518,17.63605719,263.1987236,45.66602885,478.824238,6653.592831,1956.139674,1251.578558,1507.492964,803.2080504,545.4500969,153.4787351,17881.87878,6045.442505,345.0958107,4762.324856
2242,229.6613516,507.8491452,125.578447,1042.464249,806.7039737,793.7152189,863.9441028,857.8993886,462.9166423,107.5784296,3965.742102,4173.102423,3804.306607,3515.577842,2253.543027,1356.800875,4816.219094,4698.184387,298.0969992,188.5303427,23.95397336,315.8366737,76.91657979,569.1077337,8924.746294,2687.776097,1840.665607,2228.490149,956.2704756,637.7947817,201.9753688,25053.32,8022.470594,495.0039785,5761.466888
2243,257.6754421,605.5769065,139.6120032,1203.752271,1048.271728,912.4907043,1028.249448,979.985818,555.1704169,133.1199725,4801.988132,4539.940483,4598.178142,4224.531188,2846.121084,1455.20475,5581.699877,5642.711268,369.2290398,270.2676909,24.49505435,325.8007824,108.0956659,651.3964464,10279.90061,3051.949283,2277.160232,2753.1677,1029.802063,710.426182,237.622886,29529.42989,9146.841095,621.1244032,6405.65726
2244,280.2704907,650.5026093,143.3074102,1275.541494,1218.231003,964.5601275,1046.167521,1027.066354,599.9584916,151.919071,5373.252346,4423.145625,5077.946635,4436.883896,3223.220964,1415.68474,5699.240936,6239.255172,409.6760384,326.9867103,19.28157994,353.3871419,127.1053117,665.763762,10807.32162,3138.747321,2809.270817,2925.550181,1060.546115,699.8549451,256.9333193,31917.17892,9384.554944,693.6178395,6446.86652
2245,294.501366,654.0891642,130.1813073,1252.022874,1239.352811,955.7557124,860.6084113,1030.923291,592.799218,154.2264708,5619.754342,4338.451141,5242.163396,4130.24361,3302.322004,1331.854689,5578.89064,6242.013307,420.7035757,338.2030673,19.05559906,365.6078678,125.3697372,623.8648285,10767.47753,2893.37861,3081.556526,2885.303055,1012.878215,627.6380097,257.6358139,31886.51094,8879.407609,685.8131815,5999.399526
2246,275.5523901,616.5709867,115.345754,1140.73781,1164.474316,885.2643123,654.4716909,964.2181084,550.6887684,135.5401276,5302.096041,4063.126596,4973.872103,3524.347456,3091.068685,1206.684597,5415.316391,5791.360818,395.5873507,331.7618012,19.76855283,364.0466297,114.2212231,558.4417445,9923.335347,2512.905653,2921.306653,2629.413562,891.92612,551.1406523,238.2273581,29468.96567,7971.693515,602.516034,5133.934215
2247,237.7545729,532.9433089,95.72519278,953.0313532,1011.839058,754.8383986,561.2188284,838.9951351,486.5891213,102.6057543,4478.512526,3350.993224,4171.623551,3175.767027,2660.671812,1014.331845,4617.602342,4924.982741,322.5909301,277.6461717,16.91037211,336.9313334,95.31366988,469.7147801,8370.964647,2043.18518,2335.764217,2204.550576,722.3334251,466.2825376,199.5084692,23710.69203,6692.619531,461.2268071,4008.611052
2248,185.9673812,391.9893561,74.55047952,708.5525669,811.8402402,571.5088854,478.9816364,645.9580595,400.9548338,67.87821093,3431.353944,2335.532489,3126.645513,2552.607347,2061.468887,785.252513,3472.614527,3680.900469,234.0376177,207.3774943,12.08838571,253.6967054,69.9844909,333.8346682,6387.942454,1464.059466,1925.285072,1703.292583,516.1436129,369.2620218,146.543643,17124.31557,5139.615895,265.5408053,2823.309745
2249,110.2215451,242.6726356,46.77461689,427.5059981,574.1383974,352.6322472,307.729037,404.5615479,288.1039428,44.68531338,2330.735421,1285.761653,2049.091462,2097.252997,1386.109878,489.701691,2377.544494,2300.342427,152.2716399,137.2402407,7.339668038,141.0071672,40.4695145,190.5986553,4181.778193,823.9700739,1413.902918,1128.96377,290.797917,228.9966198,83.60094283,10552.7756,3332.654603,145.8904153,1595.564777
2250,28.75920876,95.36661271,14.93290846,144.1597734,288.2384828,133.0651353,91.69770902,151.1570027,155.0891848,24.36916813,1274.526617,421.1416496,992.6979085,1208.915154,683.9134145,161.4542334,1231.880145,930.0599259,75.51895346,76.30111833,3.852050997,30.81329507,11.63855866,57.41261895,2061.084497,278.663709,780.1840065,553.1994227,76.90958711,71.10673163,33.18764244,4402.599481,1485.735045,61.47402463,562.590995
2251,0.000674309,6.391042798,0.144609936,2.088423903,38.40903563,4.616139424,0.031127596,8.478303543,33.30278164,5.220513581,362.8212151,13.39037076,175.3211181,211.7497914,116.9384062,1.693921876,328.4786889,100.5048841,19.12533597,18.2657663,0.970164567,0,0.014143585,0.192325949,441.5570111,8.376005907,169.0136859,91.55473552,0.053170551,0.679805506,2.419362029,470.920049,185.7149228,10.28186528,43.88755112
2252,0,0,0,0,0,0,0,0,0,2.79E-06,6.90040375,0,0.00054492,3.27E-05,0,0,0.44356735,0,0.04610414,0.015243909,0.000102477,0,0,0,1.163311272,0,0,1.97E-06,0,0,0,0.124784295,0,0,0
2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003137647,0,0,0,0,0,0,0,0,0,0
2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.46446728,0.000442481,0,0,0,0,0,0,4.905323363,0,0.000613399
2262,10.17249586,3.427044654,5.313638355,14.69467863,0.356703011,4.838511191,14.2109474,13.80967659,0.603312753,0.27850165,81.6588317,79.94675697,5.013459377,35.73053192,0,45.82949407,0.020912766,11.41918028,0.616416409,0.170272497,0,24.63526952,2.511805144,13.14909966,733.5032387,82.59779674,0,1.891855931,52.82050872,30.73574018,0.676867116,46.14838627,452.8088606,8.22E-05,95.56305306
2263,63.27909466,56.706598,30.60034337,133.0466228,141.8174541,54.01483439,195.8760882,179.3934578,46.63400251,7.401040366,718.6943032,800.3307863,229.6962392,1076.034137,159.7932256,328.0490109,187.0510111,298.1870861,25.42118089,22.57334741,1.160141282,137.5818647,18.33093408,85.62108274,2616.021788,556.8619361,183.8597159,269.0432262,317.7358468,197.5844681,16.20029354,3305.410346,2035.731814,14.15523604,907.5895875
2264,118.5827733,139.9433999,63.51454599,233.0689604,552.4859872,119.8468061,477.0038869,441.8429133,175.2158348,19.31436769,1727.414723,2033.462179,850.3862131,3313.648431,860.7060057,700.0213104,964.1909333,949.0747835,86.02137785,90.82659136,5.390134163,249.7577197,35.81919567,244.9265855,5433.256366,1567.789246,1136.093735,1079.35397,616.6971306,400.496954,36.11831926,11861.47983,4121.283663,64.71569866,2446.138037
2265,156.6279816,222.8353534,102.548125,272.7943388,974.4596606,180.08632,730.7869036,621.8613082,326.2689791,34.17009383,2880.787691,3489.958366,1731.547392,5971.724645,1637.762244,991.3415128,2052.524816,1776.685135,175.1958803,202.3746496,6.611538543,326.9268479,38.25920928,572.7784625,8403.463431,2596.34222,2384.879189,1974.669006,866.7258926,511.8736763,48.81733066,21364.277,6254.625435,124.1964564,4114.590101
2266,156.4630542,282.4880835,178.7599516,325.2640225,1326.516995,234.5121859,936.6757009,708.6464421,447.9020546,48.85628165,4004.265883,4854.126335,2647.729594,7878.06696,2320.719826,1125.018662,3160.63865,2528.309651,237.1643773,300.3311852,6.588456665,368.2458218,38.10607035,891.6001969,11017.73902,3015.895743,3643.913183,2634.51635,1020.648567,551.3478848,59.25051921,29892.37269,8012.194736,178.1411842,5373.839986
2267,149.8247279,320.4106276,247.5128163,384.879676,1529.910971,274.496568,1077.586129,798.1006736,486.3050232,61.11517641,4916.440004,5461.459167,3411.153535,8880.860546,2896.73571,1234.311027,4479.48453,3267.257816,294.7241223,357.7736773,10.16761188,346.4019473,38.90239279,1133.23924,12734.38053,3145.575345,4743.821571,2892.864132,1087.005792,604.2517088,68.61575258,36759.75508,9002.120683,209.9516173,5960.241478
2268,148.3109303,347.1984422,348.3001196,449.7394734,1635.247962,322.1532687,1141.031883,851.0799352,473.1299711,67.94171345,5502.788563,5533.833513,3882.239764,9791.022646,3185.892677,1261.910292,5020.326629,3687.045471,331.6777886,404.4847409,17.3114086,295.1054057,42.63387804,1200.800785,13573.33434,3143.48051,5424.650048,2915.642019,1081.473212,634.3551994,72.86339441,40799.96973,9356.696839,222.8244973,6063.219889
2269,152.4400046,336.585287,425.382108,492.5023127,1658.981431,333.5338165,1124.195656,865.8075264,458.3923791,64.50146535,5617.00437,5389.304294,4031.548744,10111.18629,3176.925313,1190.114172,5482.792821,3790.721469,346.9630258,434.514809,15.2807635,248.5733321,43.27706155,1110.788638,13542.06203,2881.014308,5629.911192,2780.092545,944.4069148,605.5475071,89.16780419,42003.10144,9074.6722,211.742595,5866.452912
2270,139.8171712,300.2157447,434.5012493,464.7139992,1551.108952,297.5170291,1027.708525,810.1308371,443.9388853,55.2805925,5085.405929,4796.876818,3863.735328,9394.405611,2826.66478,993.2883114,5871.936086,3371.523941,314.3996208,421.0196306,14.95611491,201.04081,38.69310292,966.0749981,12607.65551,2427.479152,5251.177987,2515.811964,717.1775553,539.6809361,93.92597989,39727.47359,8290.675976,186.9269864,5251.439325
2271,101.5010108,261.4522357,384.8311224,360.7773271,1325.896725,220.7342577,856.5965661,668.5168925,413.5616896,44.34015121,4266.496132,3913.963027,3373.617148,7964.125531,2188.659051,693.3772039,5651.721039,2932.712549,256.8690191,356.2735637,24.61281903,158.6563359,29.04024571,790.7555008,10829.66265,1913.453081,4515.547222,2152.086818,488.6662565,434.6402864,79.15317173,34456.22629,6989.669514,147.1886405,4348.984768
2272,58.84973474,198.0107673,290.4221774,222.4969734,977.9962847,142.3457319,629.8822352,494.3314575,356.1880665,34.20860715,3284.8271,2880.91159,2722.719345,5943.057802,1534.744747,418.8725418,4739.785939,2216.885386,174.7017138,251.2343223,26.7484975,104.7263266,18.48407301,594.4906081,8332.997589,1364.368619,3523.890739,1669.037875,310.0972879,301.0611084,60.51664321,26968.67367,5269.362468,97.37032522,3221.951125
2273,28.07670399,115.6680959,165.5748747,111.275197,569.4345784,86.76700627,365.5286825,310.7517699,262.0947563,23.6113213,2222.159275,1842.66693,1878.716261,3795.990011,950.6493467,210.6773776,3389.611587,1343.937708,102.6717688,154.5953038,18.33309681,49.75221689,9.381045815,366.2997183,5427.346318,800.4850238,2371.531124,1093.583107,157.0989371,164.0902735,34.25883236,17750.57947,3387.490021,58.65513703,2042.429762
2274,7.000200516,45.81588331,56.47385484,33.82118796,222.7444253,30.31783522,104.8686194,124.0145823,148.9386728,12.33556188,1193.505433,728.3266121,994.639418,1751.639785,364.4538262,63.33869235,1726.985337,585.0324091,44.22238046,83.25592103,11.50758302,9.879604443,2.52458714,109.1904553,2657.678022,285.3220813,1218.467814,521.3956769,38.58500035,48.8352841,14.33428815,7903.634265,1531.959504,26.16137363,830.9252334
2275,0.000580685,3.769207855,0.724512876,0.586599483,26.39524955,0.975460919,0.083939724,8.489574865,35.23490481,2.780228487,353.1415976,30.35692518,213.5023535,292.2014286,56.28328966,0.799905636,418.1214267,75.74369841,9.369688384,21.10892207,3.893427778,0,0.006430651,0.76798193,612.4884022,10.52691316,248.1213868,83.29100648,0.034806414,0.631064955,1.219948872,879.657579,229.9479194,4.788583037,76.30235669
2276,0,0,0,0,0,0,0,0,0.000238195,1.21E-05,7.612887537,0,0.011376993,0.001865831,0,0,0.738590651,0,0.032215472,0.024121601,0.004869092,0,0,0,2.594578475,0,0,3.61E-05,0,0,0,0.07842858,0,4.51E-07,0
2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034566626,0,0,0,0,0,0,0,0,0,0
2285,0,0,0,0,0,0,0,0,0,0,1.35E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,78.98780434,0.003812645,0,0,0,0,0,0,7.716388675,0,0.0098911
2286,3.608821553,5.004883858,18.82200001,3.848965288,0.458196175,4.206814034,17.73154441,14.96342937,1.13009915,0.424452923,110.5163267,157.1509825,8.619155661,35.12882658,0,43.42725332,0.117107534,12.75966043,0.83757234,0.30403418,0,4.508815265,0.528010779,71.88284459,708.9807126,77.20423525,0,2.552569606,14.26582173,33.6037944,1.009651392,67.91974165,462.4301027,0.000394377,161.9676395
2287,31.57182109,91.38541953,128.1160802,39.65623481,76.06049808,63.01028288,214.9323529,176.0519822,52.85399078,11.36608792,857.2641476,1569.32337,528.5345825,865.8666741,82.26177675,303.253824,374.9588579,389.1266864,27.84589049,20.54467608,2.265792527,31.14968804,4.959149009,346.3394517,2417.757203,507.108858,199.2088743,222.399962,88.30032603,208.0661425,25.4834004,3748.835015,1971.410939,33.71739494,1416.046802
2288,71.59508567,243.4344855,301.578529,115.1834588,251.9387247,172.0377106,490.3691914,431.1027799,169.7344449,39.47049835,2100.152114,4012.251253,1895.956033,2484.495581,420.7963444,677.2936597,1597.882533,1280.676287,100.2663428,81.66097412,14.48823901,77.31134443,13.48772145,672.8106763,4756.869908,1250.59989,1191.728946,783.4692377,182.4299223,424.3215397,69.94314065,12837.8211,4066.61936,150.044994,3701.968844
2289,104.6817528,374.4550876,449.0767538,211.8854059,439.1762486,293.1764385,734.7987488,646.1543464,286.6266323,72.45862828,3635.411831,6348.65855,3506.037151,4542.643786,885.9379197,1043.841689,3202.319346,2354.713595,209.38752,177.1961319,28.42903137,149.2277139,24.21647152,963.6033346,7326.360421,2066.886064,2468.151057,1421.586169,269.0341865,577.8688743,110.1772941,23082.82112,6218.464463,304.3340489,5969.672111
2290,101.0032836,427.3274708,545.0818635,318.2381878,645.3631789,390.1035856,938.9070081,746.7645563,384.2356572,106.6289967,5153.01705,8126.029799,4625.827969,7118.634145,1388.66623,1200.771762,4779.005816,3371.187687,315.5958024,282.9580478,40.26279073,217.5594269,30.74774478,1151.737647,9499.90056,2565.897469,3580.512665,1980.490602,324.8652284,643.5401227,147.4993624,31643.23679,8104.629214,426.1280945,7367.425118
2291,85.42236009,457.9831388,596.2599461,432.8467397,845.5850757,470.8819913,1061.583825,814.0889531,427.4967043,138.143306,6471.371427,9304.91574,5121.103582,9510.753373,1654.434325,1200.586137,5896.827026,4077.797873,365.3215563,359.2348056,44.36864054,263.5194952,35.44655761,1281.284073,10794.97061,2773.929808,4276.923528,2342.529207,352.0920443,696.4058349,181.2436093,37464.26084,9210.309532,446.8945362,7960.07751
2292,74.07311928,475.359177,611.1798861,516.2327699,939.2947344,507.9397465,1150.56565,867.4992365,409.3996516,139.6303696,7405.742995,9798.693664,5395.407284,10662.52631,1831.844341,1189.249431,6774.394568,4346.959228,380.6199485,389.3538913,43.31194121,276.6262685,34.27504479,1354.94047,11117.1992,2880.509364,4718.392335,2450.236622,377.8123567,720.9450152,204.2543921,40535.46197,9379.62912,491.241813,8137.116193
2293,70.59480122,467.9282103,589.5224506,578.3505485,953.2127107,470.047815,1142.564498,870.1217919,337.1570411,116.968174,7769.566974,9614.22703,5485.384848,11183.63982,2047.918494,1107.221301,7290.88386,4340.180527,384.8148173,371.7713167,42.89180774,227.7254199,36.65380284,1345.678929,10492.63125,2753.35903,4840.80797,2315.037987,354.7873779,704.0710536,212.4637767,40560.31748,8701.477394,536.3677757,7937.513709
2294,73.58852735,438.2805283,538.3191654,547.681251,893.6396368,401.5962914,1042.471214,795.1604167,297.7100117,102.4848282,7409.223743,8768.283282,5191.846876,10534.71872,2060.650582,977.641484,6955.052265,4121.12441,347.7417443,334.4609081,42.21704793,169.9080174,25.20666784,1233.018776,8980.020148,2374.264433,4499.152724,2019.07548,298.1260554,634.5695778,194.9749284,37784.07838,7323.156622,517.2966445,7199.296073
2295,49.18558035,374.7598275,452.2102773,438.7546396,796.7851031,309.4864072,865.9274869,660.1797565,267.3789821,94.13276001,6459.672079,7354.328783,4507.479633,9222.261265,1856.513638,790.6990215,5975.394472,3533.211143,297.8588668,279.5593724,40.65109591,147.6729361,22.26129576,1022.553128,7090.724384,1835.041844,3660.4498,1596.387693,235.8574855,529.8195299,157.3097813,32294.58679,5707.987056,462.6061937,5922.864598
2296,35.29784827,307.2247639,336.9209771,305.4831683,623.3572151,217.1921629,634.4124649,483.1734555,203.5936896,77.50242119,5153.510859,5530.83221,3580.3625,7444.731911,1670.40554,596.5423575,4696.343085,2608.560848,242.6933983,217.2493509,35.94050853,88.18089047,17.33032431,739.948626,5126.502724,1297.28703,2828.837624,1103.367872,158.2560785,397.8958295,119.1095948,24948.74631,3988.01605,374.8193655,4304.143454
2297,22.93708439,198.986404,199.7432175,172.5139366,446.4940137,123.7514661,366.5541823,282.221443,140.0628071,55.22997351,3656.785913,3416.328393,2384.267136,5267.485507,1160.467208,351.5092373,3388.086572,1613.061919,171.3974634,149.9267632,27.11770569,47.80879847,7.933882928,420.3164657,3161.417221,790.0870915,1996.693769,670.2738863,77.81213983,240.7755216,77.22539582,16218.3395,2321.434562,273.1852764,2596.609178
2298,6.500617865,84.94638136,66.87408636,60.8196054,220.1296522,45.28399502,105.975821,114.7002611,77.61608572,32.2380812,2047.141617,1260.623591,1189.348888,2762.749394,586.6300429,116.6939392,1913.11366,696.0009265,91.99295757,84.17621594,16.11148195,7.355936625,2.382929547,129.2854255,1452.220478,294.3508786,1041.181673,297.8805721,18.16016434,77.54914541,34.45203472,7179.103036,983.1017199,151.2842171,991.7500056
2299,0.000388848,6.848899353,1.103268744,1.540266498,27.58717678,2.197347462,0.162476936,8.051664368,18.81648726,8.332302997,623.2108785,57.46645492,250.9660401,521.8106537,107.8778966,2.059247375,582.2069016,87.85823009,23.08608142,21.0864731,4.820420448,0,0.008026806,1.322447298,324.610284,14.21738543,212.0888385,49.22534354,0.022807737,1.172818993,3.147904486,828.8109458,136.714,33.74053303,86.53823105
2300,0,0,0,0,0,0,0,0,0.000186597,0.0026282,14.2373293,0,0.046737258,0.043702932,1.11E-12,0,2.275914643,0,0.12686554,0.057137561,0.01289135,0,0,0,2.71046452,0,0,0.000700888,0,0,0,0.204531153,8.66E-12,0.000145281,0
2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306275104,0,0,0,0,0,0,0,0,0,0
2309,0,0,0,0,0,0,0,0,0,0,0.002708532,0.000125529,0,0,0,0,0,0,0,0,0,0,0,8.14E-06,97.92683404,0.025277521,0,0,0,0,0,0,9.997446418,0,0.047764152
2310,3.804962596,6.496131202,27.04594489,10.41504956,0.113763392,9.504475473,17.65295281,15.75209653,1.431436669,1.643049054,118.8097833,238.5617356,10.29221228,51.77345736,0,60.15274295,0.42200161,15.85126792,1.517212106,0.575519967,0,5.643301494,1.139365888,26.60953484,625.1397096,82.70297065,0,1.12537446,16.08077786,34.92671871,1.750425424,53.81739054,331.5911479,0.007245589,186.9991598
2311,28.13044675,91.3482647,150.5477396,114.757365,33.66870565,132.6962752,211.1120845,158.052737,51.60486799,32.95565638,735.6221647,1956.389354,466.2835694,975.2172567,108.7530308,410.2427007,449.7384299,598.0621513,41.97488751,31.06455354,3.084976403,39.2718588,9.328733556,136.1771392,1884.667541,477.8398255,193.4780836,116.3960582,98.88319582,204.6743904,36.98617783,2851.55774,1262.881541,56.68681475,1247.740789
