Timestep,Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Cyprus,Czech Republic,Denmark,Estonia,Finland,France,Germany,Greece,Hungary,Italy,Latvia,Lithuania,Luxembourg,Macedonia,Montenegro,Netherlands,Norway,Poland,Portugal,Romania,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Ukraine
5722,284.7470906,574.0363206,92.43180923,1025.997448,1610.186899,786.3828795,1092.641818,1026.414762,253.8203975,244.5909136,4095.989042,3631.413487,2410.854318,3182.457366,1630.384927,5241.89669,620.6611962,536.1509277,6.749189545,453.3961068,102.3172236,265.3779524,7896.453522,4160.755966,2835.314212,3607.171288,1210.319354,814.1329217,203.4130322,24532.73492,6081.78078,539.7583967,10659.79751
5723,301.2516073,667.216424,112.1043634,1174.923603,1765.319558,908.2146747,1150.836112,1205.323225,345.3267098,250.0750734,4574.656687,4673.379539,2850.516414,3536.383277,1843.156426,6195.09395,694.5819598,522.0429607,10.11515885,504.728539,116.1405643,345.2617899,8864.55811,4585.468378,4037.888703,3949.81225,1361.970522,885.8686967,237.230796,32296.6227,7180.075323,627.0780134,11468.01469
5724,288.363712,718.2838091,127.0826055,1245.535953,1802.513962,970.5746085,1127.553886,1261.975278,401.7805651,229.1875493,4842.367519,5515.842532,3116.71742,3646.909307,1928.924221,6754.886857,725.6847041,524.9330028,18.52088374,523.4275057,122.0006807,413.9133354,9461.84052,4723.245279,5011.559457,4016.592541,1422.525285,932.584131,254.9728692,38295.18411,7442.624209,676.9228129,11449.16957
5725,270.8048382,723.5229922,133.6090712,1227.694566,1719.169333,968.2613466,1026.220987,1245.592401,380.6455088,214.9476897,4579.63768,5838.158643,3185.118687,3514.767485,1889.870537,6841.418842,687.2317402,564.6629219,16.78305894,504.2260715,119.5096208,427.4723635,9668.368515,4537.034705,5614.410017,3824.575008,1381.975521,930.1926209,256.3941955,41776.30578,7195.936776,723.7418613,10528.80304
5726,263.070923,682.4768636,136.6805122,1119.290486,1521.684239,905.7612151,859.4814885,1142.224056,370.2580988,211.5192728,4069.281648,5506.273304,3053.932633,3149.139556,1717.239307,6461.655101,600.6251781,529.9182721,12.61355254,455.0022081,106.5846951,366.3688098,9128.540077,3927.321764,5831.253899,3341.685757,1238.74692,848.5668559,241.5764603,42164.21939,6362.329202,614.3832077,8816.373968
5727,220.3076141,581.1039435,132.5556864,944.9815453,1227.034477,780.0599636,633.7813881,958.7342155,338.8563742,173.0124962,3424.645074,4753.958146,2644.839965,2582.642673,1444.986322,5616.216605,435.7005996,442.4294621,9.505710695,370.3409315,88.71848664,324.0280202,7594.300001,3079.84848,5644.427682,2686.938879,1017.949747,705.9623474,210.6176863,39769.33343,5163.005824,587.4940698,6672.166184
5728,164.8154471,452.1520569,107.1046714,718.7395753,861.1244582,605.1703515,382.2972939,704.9615089,281.0192449,115.7508082,2707.496088,3786.867393,2055.235228,1847.941047,1092.226425,4448.169359,288.711385,271.4752368,6.897254765,268.4118232,65.28823039,278.4603731,5818.741314,2194.404598,5088.293828,1881.147564,732.7463705,526.8325243,166.3932,34769.97547,3784.683156,517.1008607,4280.841958
5729,99.69859036,313.7532315,82.26208911,461.724743,462.3755238,398.217527,136.1507569,447.9045373,193.4961308,46.47944417,1835.336687,2740.273022,1418.882795,1030.859934,682.6698118,3060.18536,155.4008648,131.1691281,4.570555616,154.9214775,38.91770668,185.3317664,4035.908222,1365.809811,4210.462365,1021.445973,435.8593544,328.9660295,113.0852951,27519.37005,2497.915597,373.0484111,1970.293202
5730,34.34023288,158.8925878,46.09570921,194.4515368,108.5550793,183.8800695,3.597468924,212.6142493,104.7136948,12.85133436,889.0888794,1705.249791,753.3179062,274.8028683,278.9348059,1572.673909,49.58600778,48.26287725,2.4619312,48.10005013,14.3341101,120.1416768,2383.550803,591.6512974,3049.127904,277.6290908,153.4227401,138.1532032,56.81220943,18834.21698,1381.379068,200.8498021,336.3987333
5731,0.985891004,29.33651904,18.91595531,16.36123931,0.098710762,22.92833447,0,37.63902845,30.90742648,0.784118374,170.1012201,715.1228597,211.4818576,0.891280626,22.07051377,342.261062,2.779045199,2.764260536,0.904521895,0.502619342,0.677639764,58.08800082,962.3296736,72.3244337,1745.384642,3.185572799,5.135820508,11.52041579,10.17507896,9652.001569,476.811538,63.57647668,1.7354826
5732,0,0,2.166979988,0,0,0,0,1.20E-05,1.973213094,0,1.097962276,79.9623343,3.699732856,0,0,1.717573293,0,0,0.057527348,0,0,6.66076812,103.0715915,0,511.9061682,0,0,0,0,1953.359689,23.90799771,1.03851226,0
5733,0,0,0,0,0,0,0,0,0,0,0,0.008587356,0,0,0,0,0,0,0,0,0,0,0,0,2.048633518,0,0,0,0,1.568736816,0,0,0
5734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001714725,0,0,0,0,0,0,0,0,0,0
5740,0,0,0,0,0,0,0,0,0,0,18.452382,0,0,0,0,0,0,0,0,0,0,0,35.74269281,0,0,0,0,0,0,0,0.418024296,0,4.596286915
5741,0,0,0,0,8.89817841,0,35.09884483,0.00049061,0,2.37060685,269.5261879,0,0,1.060344736,0.33715363,0,5.044972022,4.458196134,0,0.057704884,0,0,306.2284488,7.69480688,0,26.16065943,0.183344792,0.58612939,0,0,85.42520343,0,566.7323114
5742,19.76416467,21.9156556,0.274366012,51.4931243,225.3242022,32.48380546,246.4298454,50.67531426,12.84002652,9.449893716,702.1383868,0.802815729,60.65832548,301.8154342,127.8192137,75.10727854,29.78857287,46.53447239,0.030479283,41.36945397,5.803985856,3.301149832,968.2637862,309.9647513,0,505.9213092,102.2693147,75.83838676,5.994484528,0,512.304167,1.9268435,2537.817508
5743,89.19036129,142.8644379,49.84409212,286.5355021,614.5183752,206.5112017,506.9574951,255.3886136,106.1333901,19.68817299,1178.498001,367.6827696,696.9329519,1082.810515,511.469253,976.2793899,70.70068668,133.487562,2.97873356,152.1870677,28.59103819,142.8691621,2104.209393,1013.398197,0.504655264,1369.576662,386.6789909,270.921888,47.96976274,313.8484805,1203.14619,64.23398129,5038.590451
5744,168.7501427,298.9088791,173.4487554,569.2532299,1008.628891,424.8340591,748.3894379,497.2595729,244.019011,32.73301518,1586.956232,1823.094332,1709.226418,1908.699514,944.3693385,2457.416245,116.0386999,230.872133,8.857941274,271.8528279,55.60985003,430.5239016,3396.808746,1852.459151,398.2926123,2259.665996,700.5460799,484.92393,103.8630112,5855.520243,1972.801728,192.4601063,7486.463294
5745,242.1369285,446.4909261,317.4519675,833.9977608,1352.307146,632.0532591,944.2486222,723.8171966,378.3264155,40.58647585,2009.011083,3657.567489,2791.33617,2642.773686,1342.992187,3945.924723,168.2677786,307.3630462,17.37824802,379.7128465,80.89819196,737.7237175,4714.627306,2660.520408,1581.992914,3042.451984,987.3069002,680.1607165,157.5630061,15710.181,2849.368477,306.7421908,9573.833288
5746,301.1691436,571.2116155,455.9738657,1051.634439,1612.765914,804.4123028,1076.752206,920.2336453,491.120487,47.54478961,2364.735994,5472.502802,3790.480968,3215.419619,1665.436356,5235.366169,250.2756789,327.1006015,26.85671369,465.1143653,101.6434123,1012.140062,6102.714626,3360.251564,2948.593595,3641.761543,1217.133874,835.332563,202.6778635,25658.52743,3703.001248,408.0203092,11056.8463
5747,340.3158311,658.9298413,561.236731,1202.603644,1767.855045,925.8655642,1131.971424,1078.428777,575.0146732,58.73862,2809.704157,7016.974365,4604.814009,3575.588697,1882.744349,6196.149596,297.4013869,288.2025584,31.21082418,519.9999599,115.7117753,1228.486707,7386.713969,3823.048573,4147.188739,3998.890924,1369.111148,939.4537676,235.2049976,34190.43342,4581.970953,538.9485634,11623.99035
5748,349.9876428,697.0574987,633.5009901,1274.487016,1804.102723,986.2627303,987.567535,1148.950425,626.5358743,67.45581951,3369.781199,8262.048624,5138.657912,3696.520006,1977.204825,6742.622726,358.9699178,261.7789493,41.33222138,539.9281773,122.0415178,1376.202535,8368.856425,4078.149873,5045.668134,4048.259948,1429.935794,983.5490215,252.3099245,40540.88074,5324.673899,671.3340726,11596.31158
5749,334.5904955,672.4907695,660.1653424,1260.82588,1720.888676,981.2015936,837.3487245,1127.496465,635.7406547,69.14077695,3485.663248,9027.792394,5375.325112,3565.664466,1940.876659,6829.95162,417.5921053,282.8144651,49.39751084,522.8891477,119.9792468,1435.662288,8768.721013,3971.815965,5579.814073,3798.375842,1395.076041,962.7876649,252.6856774,44179.45347,5876.032884,735.1418235,10771.45769
5750,302.9833446,603.9242783,629.6449921,1162.06274,1520.49811,911.6354984,733.6042106,959.1267894,605.4984057,94.35519857,3217.25708,9086.438829,5276.691674,3195.581613,1769.114697,6444.702656,456.6980338,304.6788634,52.79677254,469.0712963,110.3825406,1338.465455,8149.027733,3548.522855,5686.058541,3364.323308,1267.444368,875.2164724,236.9040543,44772.79133,5747.542172,717.0407126,9028.692633
5751,249.046207,522.1953649,550.8364575,987.8856093,1188.055438,784.0976571,574.6404791,760.8365087,544.5522482,112.5088134,2742.617979,8473.595223,4827.112186,2615.531723,1492.243724,5613.649934,421.2372255,305.865313,44.40683449,387.5280096,92.80219143,1218.739881,7300.167028,2961.730456,5408.057598,2732.576917,1057.352512,736.0420182,205.6185386,42148.9782,4992.792301,640.9430728,6732.789146
5752,186.2501139,428.7867064,449.3077777,752.8971228,799.7014578,608.0233745,354.8454543,577.5573628,451.5598184,114.3535567,2166.466416,7181.288869,3916.427248,1875.376475,1125.086573,4431.806835,325.1094152,278.7939924,35.70497916,283.1359136,69.42298149,951.0476126,5878.766401,2140.739887,4794.558228,1934.852468,782.4608752,553.2487066,161.7126255,36461.19084,3870.537591,521.5682931,4217.709233
5753,112.1299903,297.8598704,320.3124627,479.2130684,414.5280457,399.7316621,131.3850004,390.7369576,328.5062521,78.167253,1373.558287,5430.695515,2761.969858,1049.503163,704.2883306,3018.872831,196.2328714,189.2914038,21.741907,164.1341282,42.02132232,686.5549353,4191.949998,1301.200255,3875.710066,1062.186886,470.348019,345.7613857,109.0255297,28409.90539,2549.233907,372.6879908,1840.084848
5754,38.26644654,146.1403925,210.2737045,200.8608786,94.05487669,182.7232984,3.09220632,193.1798106,198.8528016,29.08606851,598.3499943,3430.745027,1572.645845,280.1067374,285.7026926,1538.123316,89.19994953,78.91513331,16.45204469,50.84230205,15.51848659,445.210107,2369.288178,580.2505829,2781.669182,288.7431411,165.5599838,140.7000185,53.65915223,19076.83581,1427.534702,212.2608883,287.1417025
5755,0.914438581,24.3365919,91.77544108,15.74596189,0.060030376,21.44145943,0,32.06717233,73.57743153,1.568519388,110.095576,1472.13825,493.4406576,0.756677822,20.57330798,324.1288089,7.259240729,4.830845382,6.500928859,0.426075068,0.67141824,196.0744717,860.0736492,70.92948486,1609.970911,2.733508484,4.9579123,10.44484222,8.974286954,9498.144495,504.6925128,65.033625,1.259124908
5756,0,0,8.984990353,0,0,0,0,0,3.214370377,0,0.101984277,170.5237791,11.08485995,0,0,1.219119398,0,0,0.353990456,0,0,16.89122874,79.28909681,0,478.9951628,0,0,0,0,1841.903566,24.39305786,0.745803502,0
5757,0,0,0,0,0,0,0,0,0,0,0,0.00242728,0,0,0,0,0,0,0,0,0,0,0,0,1.360414042,0,0,0,0,1.251991175,0,0,0
5758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08E-07,0,0,0,0,0,0,0,0,0,0
5764,0,0,0,0,0,0,0,0,0,0,16.99462156,0,0,0,0,0,0,0,0,0,0,0,44.35240962,0,0,0,0,0,0,0,0.029532486,0,4.811794034
5765,0,0,0,0,6.372569534,0,33.33780255,0,0,9.533783713,270.2408426,0,0,0.792687476,0.18768738,0,18.5791383,14.08451461,0,0.029373095,0,0,317.9357918,6.895302073,0,21.65501796,0.106509234,0.39162469,0,0,99.62085376,0,518.5934051
5766,20.30086187,19.0690093,0.161761347,49.07582818,192.4392016,30.69289209,242.5194232,44.80259519,11.9401527,54.90820563,804.6888916,0.763879072,75.90405663,298.1415234,122.6432106,68.07667952,146.0450931,140.0084664,0.035589251,41.20742617,6.031141935,2.255537078,978.6070437,363.1087006,0,474.0197158,100.8897569,69.29453865,5.321004579,0,778.2378342,1.877017745,2417.708181
5767,92.84232431,137.3644677,49.29118905,282.133999,565.4953232,203.9105345,504.3655727,251.8973367,93.05980368,111.6441595,1454.590703,425.859072,857.8358511,1079.864095,503.0391625,946.299333,320.7326768,328.0286935,4.401878394,153.0888173,30.02033486,124.149942,2310.094571,1260.498028,0.337308846,1325.978326,389.7235967,257.5208563,46.14409361,263.6980472,2117.223377,74.15984203,4930.89831
5768,174.5991738,291.6478635,171.9573495,562.3991244,951.8633526,421.7426999,748.1189764,513.3793849,198.2685537,164.900646,2187.840196,2064.104627,2170.096594,1904.004066,931.7740047,2433.811674,513.9726197,514.5059018,16.06373951,272.7725227,57.64149316,386.5069046,3981.236433,2324.525184,397.4400172,2223.740135,706.4441251,467.292498,101.9188982,5218.797405,3830.81146,224.7910575,7413.082358
5769,249.4997572,440.0152019,278.5139483,824.1496916,1295.481757,628.5062575,948.192852,774.9206025,292.8625869,208.6301206,2845.303417,4168.720307,3580.974623,2635.526592,1327.399689,3929.572548,696.1642349,673.0270303,29.46026806,381.5612088,83.32799631,663.7342013,5788.811921,3342.478448,1546.138198,3015.797937,994.1214195,659.8614645,156.0845,14302.20454,5346.405284,388.8624102,9485.97647
5770,310.004538,565.081654,386.4902936,1038.990121,1556.680496,800.5288267,1085.880281,1003.746656,374.5337051,235.2077057,3722.395242,6274.195455,4816.434038,3181.558015,1647.000627,5215.495172,832.8654418,788.1583274,40.96937884,467.734374,104.0119611,923.0943726,7333.197793,4182.504947,2804.118985,3615.126853,1222.576493,815.3429686,202.0243801,23438.00688,6628.644538,536.545761,10960.3838
5771,350.2232533,655.5894224,509.4957903,1187.163077,1710.463797,922.1082661,1148.537189,1167.814207,482.0364483,210.8590819,4679.135192,8028.936102,5704.815114,3520.874704,1862.633467,6171.559237,908.133899,842.9016413,49.41024216,523.4364783,117.957813,1160.283598,8420.238157,4786.950094,3906.204847,3967.542901,1372.518408,919.7785948,235.9238293,31392.92977,7789.844667,647.3772435,11766.06962
5772,366.7631116,703.7969401,607.5339098,1255.242797,1744.360979,982.7017089,1129.266809,1248.190674,570.4833076,189.9029241,5170.572907,9206.712797,6237.171784,3662.344676,1955.400681,6726.073911,911.6480216,779.1069007,55.17752886,543.624902,124.0629516,1366.102026,9154.538108,5020.488924,4767.296665,4048.956786,1431.52135,962.5875784,253.9763071,37479.91539,8379.646307,716.7826338,11650.29182
5773,357.9041562,706.023886,657.6030779,1237.646199,1664.444155,977.0517419,1030.615986,1245.422421,594.5606266,185.2194908,4906.245839,9625.532427,6421.389101,3545.941493,1918.800869,6822.675937,835.091666,723.7649097,57.01083855,527.1690935,121.816914,1417.032278,9057.786646,4952.144084,5322.202201,3871.340569,1394.311376,931.1263579,255.3812963,41403.17219,8253.751193,737.8294024,10605.51806
5774,325.5312711,662.4109093,648.6729562,1136.905913,1476.41545,906.1818081,859.5716423,1162.366739,573.4379285,179.9085494,4284.327829,9357.996136,6164.542243,3177.97107,1749.800645,6470.089926,747.8181566,662.5929447,53.61157685,472.6513768,111.5872335,1340.233866,8200.356117,4525.534721,5491.425904,3411.998629,1260.686074,829.8254202,239.9264149,42268.75933,7699.851142,710.9269155,8915.669412
5775,271.51756,575.3607673,571.9394357,965.0636977,1188.653943,776.7793375,636.4747337,1003.750703,445.0220095,165.9857122,3525.781458,8383.374891,5440.767874,2594.145997,1474.586714,5647.906706,650.6186309,559.1857397,46.15102495,391.4131596,93.92521025,1150.82054,6918.534567,3836.718451,5019.447089,2756.671052,1048.615084,671.0758366,208.7389216,39697.95292,6626.204717,632.9159331,6754.422088
5776,200.9227588,453.0662768,453.3233921,734.0530403,825.8615948,599.912938,372.8198731,780.5663815,336.7202402,135.1266913,2691.168128,6857.834692,4325.864973,1859.303194,1110.041895,4458.782749,489.6773379,445.3551397,36.76804415,285.3611265,70.33160581,956.7970064,5459.883136,2901.776146,4280.151671,1936.357444,772.548336,490.8193359,164.5471095,34510.76838,5105.571647,514.9383386,4310.305731
5777,120.2143761,306.0233852,321.5641919,463.386487,432.6433964,391.3618599,125.6545979,518.8106648,220.5276445,87.75315911,1778.37807,5019.791644,2973.018481,1031.767128,691.0840563,3015.527363,296.4097972,280.4873219,23.58476516,165.1547652,43.20559672,713.9982148,3870.059233,1823.773315,3555.525014,1049.74746,460.1824654,300.3157385,111.0758338,26726.10534,3591.12309,367.397376,1936.243644
5778,41.13653606,151.3473436,163.8484965,192.0612617,93.54207707,175.8363671,2.581773395,249.9783385,129.6690759,31.97108301,857.5848552,3132.635537,1646.790368,268.4121339,274.696716,1502.436805,112.8721443,106.0686951,11.98029682,50.21421776,16.20761177,450.0134417,2318.274855,773.360347,2484.553168,269.0534272,158.000028,118.7905846,54.52501768,17443.99195,2064.864233,207.9336193,301.0166039
5779,0.837125346,25.65499073,51.06692234,13.93713898,0.025394225,19.21977182,0,38.73608222,46.12093544,1.341025457,165.9021966,1340.881012,491.4893724,0.544213665,17.84509709,300.1387306,6.588789531,4.776491764,4.303197954,0.314503475,0.625076358,178.6141386,877.2521087,82.48686539,1320.259577,1.900395299,4.075627376,8.455163943,8.830291896,8338.171743,681.2277104,61.30167251,0.760593583
5780,0,0,3.810188929,0,0,0,0,0,1.730090313,0,1.333895236,141.0715438,9.367007438,0,0,0.849519853,0,0,0.200320911,0,0,13.08318644,73.0996572,0,352.2743733,0,0,0,0,1469.980005,21.62420156,0.456102311,0
5781,0,0,0,0,0,0,0,0,0,0,0,0.000410461,0,0,0,0,0,0,0,0,0,0,0,0,0.72905469,0,0,0,0,1.086776219,0,0,0
5782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,0,0,0,0,0,0,0,0,0,0,12.95316791,0,0,0,0,0,0,0,0,0,0,0,23.09944047,0,0,0,0,0,0,0,0.0910734,0,4.293948022
5789,0,0,0,0,5.879114048,0,30.35616765,0,0,7.470876795,416.8133114,0,0,0.491805068,0.105107469,0,13.15235429,9.834912521,0,0.011507826,0,0,298.4897385,5.835444295,0,17.76756516,0.053043297,0.251465331,0,0,188.5019432,0,629.2917841
5790,19.42765395,17.36749373,0.083392003,43.50799729,194.3347234,26.35994219,232.9631178,44.78634991,5.661336227,45.50546654,1363.469598,0.527097847,59.25433987,267.1645356,111.2470504,62.59254699,94.69112294,109.9699313,0.026671728,38.88018543,5.886925901,1.144622776,1075.126335,361.3285141,0,434.2642569,92.53897954,64.74880199,4.756901407,0,1255.939221,1.284187176,2891.984873
5791,91.59064343,135.5975619,44.78951718,262.3201735,562.1817784,187.5669885,490.5607683,263.1217119,56.18590819,93.17365301,2606.025599,418.6064736,762.3299182,1019.045498,479.1365511,922.6207108,208.0166442,277.3015047,4.822788473,149.9326937,30.04075339,70.40060316,2805.238274,1272.24638,0.133565803,1223.342439,374.8885231,250.33918,42.19264312,214.8556938,3104.496793,65.56317594,5692.516502
5792,173.5919388,295.9025022,170.4388927,541.5731886,943.3319269,398.6241004,733.1759799,539.4531707,136.3445304,129.0019502,3903.603464,2083.668261,1942.268252,1831.85208,901.1775754,2404.367409,290.9181068,455.2582558,16.09238498,270.1570003,57.88651545,239.0138645,5158.356916,2285.580817,318.0128978,2051.243837,688.7893473,460.8039786,92.85998516,4189.866644,5238.771187,213.6091274,8367.489222
5793,248.5455346,449.268748,312.1594212,805.9693652,1278.005393,603.6842559,931.8750097,805.8975146,232.6195724,136.6562424,5203.236024,4099.216433,2998.152256,2560.253021,1291.207346,3906.508737,349.0388419,603.9297216,28.09801712,378.6899663,83.32799631,466.9343436,7958.972224,3223.448158,1309.836635,2793.983427,975.3646238,656.7315399,143.4641027,12664.4452,7276.650055,380.6483859,10580.56062
5794,308.8029244,576.7555387,435.9924032,1022.965825,1531.94589,776.0082502,1068.6609,1029.199203,288.1057894,137.0974591,6511.310903,6007.810503,3832.904637,3128.506776,1605.538345,5206.739513,425.3008207,722.4891575,39.63895619,464.6029252,103.8281944,746.0763776,10731.07799,4030.011887,2446.749385,3398.599018,1204.393196,813.418327,186.8635662,22038.71936,8924.226785,536.3766749,12118.38026
