Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
BZN|GB,04.01.2018 12:30 - 04.01.2018 13:00 (CET),676,0,0,23326,2734,0,0,0,0,324,428,0,0,6906,91,0,1030,0,1686,2723
BZN|GB,04.01.2018 13:00 - 04.01.2018 13:30 (CET),649,0,0,23092,2354,0,0,0,0,306,426,0,0,6907,64,0,1130,0,2385,2826
BZN|GB,04.01.2018 13:30 - 04.01.2018 14:00 (CET),678,0,0,22361,2034,0,0,0,0,324,427,0,0,6918,91,0,1170,0,3001,2840
BZN|GB,04.01.2018 14:00 - 04.01.2018 14:30 (CET),680,0,0,22045,1897,0,0,0,0,371,386,0,0,7046,91,0,1520,0,3199,2856
BZN|GB,04.01.2018 14:30 - 04.01.2018 15:00 (CET),680,0,0,21638,1888,0,0,0,0,262,383,0,0,7142,91,0,1100,0,3351,2892
BZN|GB,04.01.2018 15:00 - 04.01.2018 15:30 (CET),680,0,0,21482,1906,0,0,0,0,386,379,0,0,7132,91,0,1060,0,3320,2924
BZN|GB,04.01.2018 15:30 - 04.01.2018 16:00 (CET),680,0,0,21575,2022,0,0,0,0,342,374,0,0,7138,91,0,724,0,3356,2815
BZN|GB,04.01.2018 16:00 - 04.01.2018 16:30 (CET),680,0,0,21541,2323,0,0,0,0,256,379,0,0,7127,91,0,436,0,3467,2853
BZN|GB,04.01.2018 16:30 - 04.01.2018 17:00 (CET),681,0,0,21565,2451,0,0,0,0,410,393,0,0,7130,91,0,106,0,3440,2859
BZN|GB,04.01.2018 17:00 - 04.01.2018 17:30 (CET),681,0,0,21805,3019,0,0,0,0,393,603,0,0,7144,91,0,1,0,3471,3010
BZN|GB,04.01.2018 17:30 - 04.01.2018 18:00 (CET),680,0,0,22970,3693,0,0,0,0,486,839,0,0,7061,91,0,0,0,3574,2924
BZN|GB,04.01.2018 18:00 - 04.01.2018 18:30 (CET),681,0,0,23635,4235,0,0,0,0,963,851,0,0,6925,91,0,0,0,3566,3009
BZN|GB,04.01.2018 18:30 - 04.01.2018 19:00 (CET),681,0,0,23642,4463,0,0,0,0,905,804,0,0,6917,91,0,0,0,3582,3095
BZN|GB,04.01.2018 19:00 - 04.01.2018 19:30 (CET),680,0,0,23730,4408,0,0,0,0,508,804,0,0,6919,91,0,0,0,3574,2991
BZN|GB,04.01.2018 19:30 - 04.01.2018 20:00 (CET),681,0,0,23715,4219,0,0,0,0,520,671,0,0,6923,91,0,0,0,3546,2909
BZN|GB,04.01.2018 20:00 - 04.01.2018 20:30 (CET),680,0,0,22985,4023,0,0,0,0,316,623,0,0,7017,91,0,0,0,3540,2779
BZN|GB,04.01.2018 20:30 - 04.01.2018 21:00 (CET),681,0,0,22544,3620,0,0,0,0,473,587,0,0,7005,91,0,0,0,3477,2810
BZN|GB,04.01.2018 21:00 - 04.01.2018 21:30 (CET),682,0,0,21569,3332,0,0,0,0,400,498,0,0,7009,91,0,0,0,3490,2546
BZN|GB,04.01.2018 21:30 - 04.01.2018 22:00 (CET),681,0,0,20603,2449,0,0,0,0,699,467,0,0,7045,91,0,0,0,3528,2533
BZN|GB,04.01.2018 22:00 - 04.01.2018 22:30 (CET),681,0,0,19578,1963,0,0,0,0,528,430,0,0,7142,91,0,0,0,3500,2284
BZN|GB,04.01.2018 22:30 - 04.01.2018 23:00 (CET),679,0,0,18285,1453,0,0,0,0,457,426,0,0,7124,91,0,0,0,3569,2115
BZN|GB,04.01.2018 23:00 - 04.01.2018 23:30 (CET),680,0,0,17288,1307,0,0,0,0,386,343,0,0,7133,91,0,0,0,3281,1746
BZN|GB,04.01.2018 23:30 - 05.01.2018 00:00 (CET),682,0,0,15671,1193,0,0,0,0,450,341,0,0,7125,91,0,0,0,3013,1635
BZN|GB,05.01.2018 00:00 - 05.01.2018 00:30 (CET),680,0,0,14369,1076,0,0,0,0,0,350,0,0,7084,91,0,0,0,2764,1506
BZN|GB,05.01.2018 00:30 - 05.01.2018 01:00 (CET),701,0,0,13831,899,0,0,0,0,0,341,0,0,6927,91,0,0,0,2722,1455
BZN|GB,05.01.2018 01:00 - 05.01.2018 01:30 (CET),717,0,0,14125,944,0,0,0,0,0,333,0,0,6918,91,0,0,0,2442,1345
BZN|GB,05.01.2018 01:30 - 05.01.2018 02:00 (CET),720,0,0,14594,965,0,0,0,0,0,339,0,0,6916,91,0,0,0,2062,1383
BZN|GB,05.01.2018 02:00 - 05.01.2018 02:30 (CET),722,0,0,14719,942,0,0,0,0,0,302,0,0,6917,91,0,0,0,1908,1389
BZN|GB,05.01.2018 02:30 - 05.01.2018 03:00 (CET),720,0,0,14580,992,0,0,0,0,0,293,0,0,6904,91,0,0,0,1637,1351
BZN|GB,05.01.2018 03:00 - 05.01.2018 03:30 (CET),722,0,0,14051,1094,0,0,0,0,0,275,0,0,6985,91,0,0,0,1496,1294
BZN|GB,05.01.2018 03:30 - 05.01.2018 04:00 (CET),722,0,0,13783,1016,0,0,0,0,0,275,0,0,7129,91,0,0,0,1520,1180
BZN|GB,05.01.2018 04:00 - 05.01.2018 04:30 (CET),721,0,0,13580,948,0,0,0,0,0,272,0,0,7141,91,0,0,0,1458,1192
BZN|GB,05.01.2018 04:30 - 05.01.2018 05:00 (CET),722,0,0,13289,990,0,0,0,0,0,270,0,0,7151,91,0,0,0,1462,1236
BZN|GB,05.01.2018 05:00 - 05.01.2018 05:30 (CET),722,0,0,13291,1013,0,0,0,0,0,268,0,0,7135,91,0,0,0,1173,1257
BZN|GB,05.01.2018 05:30 - 05.01.2018 06:00 (CET),722,0,0,13294,1068,0,0,0,0,0,263,0,0,7153,91,0,0,0,1129,1278
BZN|GB,05.01.2018 06:00 - 05.01.2018 06:30 (CET),723,0,0,13466,1167,0,0,0,0,0,293,0,0,7139,91,0,0,0,1055,1252
BZN|GB,05.01.2018 06:30 - 05.01.2018 07:00 (CET),725,0,0,13739,1469,0,0,0,0,0,295,0,0,7147,91,0,0,0,1239,1305
BZN|GB,05.01.2018 07:00 - 05.01.2018 07:30 (CET),723,0,0,14299,2116,0,0,0,0,0,318,0,0,7130,91,0,0,0,1254,1282
BZN|GB,05.01.2018 07:30 - 05.01.2018 08:00 (CET),727,0,0,15475,3142,0,0,0,0,36,323,0,0,7138,91,0,0,0,1271,1291
BZN|GB,05.01.2018 08:00 - 05.01.2018 08:30 (CET),724,0,0,17735,3711,0,0,0,0,322,366,0,0,7138,91,0,0,0,1404,1336
BZN|GB,05.01.2018 08:30 - 05.01.2018 09:00 (CET),719,0,0,20391,3853,0,0,0,0,578,378,0,0,7125,91,0,0,0,1198,1323
BZN|GB,05.01.2018 09:00 - 05.01.2018 09:30 (CET),719,0,0,22141,4282,0,0,0,0,335,408,0,0,7142,91,0,1,0,1061,1321
BZN|GB,05.01.2018 09:30 - 05.01.2018 10:00 (CET),718,0,0,22905,4915,0,0,0,0,394,443,0,0,7138,91,0,57,0,829,1270
BZN|GB,05.01.2018 10:00 - 05.01.2018 10:30 (CET),721,0,0,23023,5634,0,0,0,0,312,537,0,0,7131,91,0,314,0,812,1332
BZN|GB,05.01.2018 10:30 - 05.01.2018 11:00 (CET),721,0,0,23004,6099,0,0,0,0,409,558,0,0,7129,91,0,685,0,765,1318
BZN|GB,05.01.2018 11:00 - 05.01.2018 11:30 (CET),718,0,0,22547,6129,0,0,0,0,479,560,0,0,7138,91,0,1090,0,1078,1350
BZN|GB,05.01.2018 11:30 - 05.01.2018 12:00 (CET),719,0,0,22922,6043,0,0,0,0,364,559,0,0,7129,91,0,1440,0,924,1329
BZN|GB,05.01.2018 12:00 - 05.01.2018 12:30 (CET),721,0,0,22835,6189,0,0,0,0,664,496,0,0,6627,91,0,1740,0,1055,1328
BZN|GB,05.01.2018 12:30 - 05.01.2018 13:00 (CET),717,0,0,23429,5907,0,0,0,0,350,465,0,0,6624,91,0,2030,0,1178,1300
BZN|GB,05.01.2018 13:00 - 05.01.2018 13:30 (CET),718,0,0,23153,6287,0,0,0,0,344,376,0,0,6632,91,0,2090,0,1109,1360
BZN|GB,05.01.2018 13:30 - 05.01.2018 14:00 (CET),719,0,0,23124,6192,0,0,0,0,301,365,0,0,6627,91,0,2000,0,1148,1412
BZN|GB,05.01.2018 14:00 - 05.01.2018 14:30 (CET),717,0,0,23460,5545,0,0,0,0,330,355,0,0,6627,91,0,1473,0,1182,1461
BZN|GB,05.01.2018 14:30 - 05.01.2018 15:00 (CET),719,0,0,23297,5636,0,0,0,0,302,355,0,0,6642,91,0,1550,0,1282,1438
BZN|GB,05.01.2018 15:00 - 05.01.2018 15:30 (CET),723,0,0,23215,5535,0,0,0,0,220,374,0,0,6636,91,0,1300,0,1292,1459
BZN|GB,05.01.2018 15:30 - 05.01.2018 16:00 (CET),728,0,0,23190,5597,0,0,0,0,153,373,0,0,6635,91,0,804,0,1335,1592
BZN|GB,05.01.2018 16:00 - 05.01.2018 16:30 (CET),730,0,0,23078,5670,0,0,0,0,265,472,0,0,6622,91,0,362,0,1302,1648
BZN|GB,05.01.2018 16:30 - 05.01.2018 17:00 (CET),727,0,0,23167,6067,0,0,0,0,153,510,0,0,6639,91,0,78,0,1357,1687
BZN|GB,05.01.2018 17:00 - 05.01.2018 17:30 (CET),729,0,0,22816,6993,0,0,0,0,13,841,0,0,6640,91,0,7,0,1341,1739
BZN|GB,05.01.2018 17:30 - 05.01.2018 18:00 (CET),727,0,0,23649,7272,0,0,0,0,809,934,0,0,6618,91,0,3,0,1333,1733
BZN|GB,05.01.2018 18:00 - 05.01.2018 18:30 (CET),729,0,0,24510,7274,0,0,0,0,1097,925,0,0,6615,91,0,3,0,1319,1875
BZN|GB,05.01.2018 18:30 - 05.01.2018 19:00 (CET),731,0,0,24645,7305,0,0,0,0,1177,937,0,0,6619,91,0,7,0,1359,1958
BZN|GB,05.01.2018 19:00 - 05.01.2018 19:30 (CET),731,0,0,23881,7303,0,0,0,0,1489,851,0,0,6614,91,0,4,0,1378,2174
BZN|GB,05.01.2018 19:30 - 05.01.2018 20:00 (CET),728,0,0,23555,7073,0,0,0,0,1183,820,0,0,6612,91,0,0,0,1432,2286
BZN|GB,05.01.2018 20:00 - 05.01.2018 20:30 (CET),691,0,0,23558,6956,0,0,0,0,801,524,0,0,6617,91,0,0,0,1476,2583
BZN|GB,05.01.2018 20:30 - 05.01.2018 21:00 (CET),707,0,0,23537,5974,0,0,0,0,582,485,0,0,6600,91,0,0,0,1316,2780
BZN|GB,05.01.2018 21:00 - 05.01.2018 21:30 (CET),711,0,0,23065,5482,0,0,0,0,500,466,0,0,6618,91,0,0,0,1135,2965
BZN|GB,05.01.2018 21:30 - 05.01.2018 22:00 (CET),656,0,0,22564,4578,0,0,0,0,485,443,0,0,6568,91,0,0,0,1001,2967
BZN|GB,05.01.2018 22:00 - 05.01.2018 22:30 (CET),635,0,0,21965,3959,0,0,0,0,468,387,0,0,6399,91,0,0,0,823,3171
BZN|GB,05.01.2018 22:30 - 05.01.2018 23:00 (CET),600,0,0,20367,3633,0,0,0,0,302,384,0,0,6389,91,0,0,0,750,3334
BZN|GB,05.01.2018 23:00 - 05.01.2018 23:30 (CET),558,0,0,19683,2569,0,0,0,0,304,377,0,0,6381,91,0,0,0,543,3618
BZN|GB,05.01.2018 23:30 - 06.01.2018 00:00 (CET),559,0,0,18206,1709,0,0,0,0,379,362,0,0,6382,91,0,0,0,615,3758
BZN|GB,06.01.2018 00:00 - 06.01.2018 00:30 (CET),558,0,0,17031,1339,0,0,0,0,46,384,0,0,6389,91,0,0,0,524,3828
BZN|GB,06.01.2018 00:30 - 06.01.2018 01:00 (CET),555,0,0,15842,1092,0,0,0,0,43,394,0,0,6388,91,0,0,0,412,3873
BZN|GB,06.01.2018 01:00 - 06.01.2018 01:30 (CET),557,0,0,15123,964,0,0,0,0,40,361,0,0,6392,91,0,0,0,384,4025
BZN|GB,06.01.2018 01:30 - 06.01.2018 02:00 (CET),546,0,0,14660,866,0,0,0,0,37,304,0,0,6416,91,0,0,0,434,4198
BZN|GB,06.01.2018 02:00 - 06.01.2018 02:30 (CET),557,0,0,14523,1047,0,0,0,0,33,278,0,0,6467,91,0,0,0,543,4134
BZN|GB,06.01.2018 02:30 - 06.01.2018 03:00 (CET),565,0,0,13619,1133,0,0,0,0,0,274,0,0,6427,91,0,0,0,627,4248
BZN|GB,06.01.2018 03:00 - 06.01.2018 03:30 (CET),725,0,0,13392,869,0,0,0,0,0,250,0,0,6394,91,0,0,0,647,4210
BZN|GB,06.01.2018 03:30 - 06.01.2018 04:00 (CET),722,0,0,13232,870,0,0,0,0,0,248,0,0,6409,91,0,0,0,724,4243
BZN|GB,06.01.2018 04:00 - 06.01.2018 04:30 (CET),713,0,0,12486,839,0,0,0,0,0,246,0,0,6406,91,0,0,0,644,4697
BZN|GB,06.01.2018 04:30 - 06.01.2018 05:00 (CET),721,0,0,12156,591,0,0,0,0,0,245,0,0,6405,91,0,0,0,818,4972
BZN|GB,06.01.2018 05:00 - 06.01.2018 05:30 (CET),723,0,0,11418,418,0,0,0,0,0,249,0,0,6486,91,0,0,0,890,5178
BZN|GB,06.01.2018 05:30 - 06.01.2018 06:00 (CET),726,0,0,10856,596,0,0,0,0,0,246,0,0,6551,91,0,0,0,1013,5191
BZN|GB,06.01.2018 06:00 - 06.01.2018 06:30 (CET),736,0,0,10655,409,0,0,0,0,0,301,0,0,6536,91,0,0,0,1221,5222
BZN|GB,06.01.2018 06:30 - 06.01.2018 07:00 (CET),734,0,0,10140,438,0,0,0,0,0,299,0,0,6539,91,0,0,0,1381,5227
BZN|GB,06.01.2018 07:00 - 06.01.2018 07:30 (CET),734,0,0,10868,560,0,0,0,0,74,284,0,0,6466,91,0,0,0,1382,5294
BZN|GB,06.01.2018 07:30 - 06.01.2018 08:00 (CET),732,0,0,12053,644,0,0,0,0,53,290,0,0,6397,91,0,0,0,1361,5104
BZN|GB,06.01.2018 08:00 - 06.01.2018 08:30 (CET),735,0,0,12149,522,0,0,0,0,177,341,0,0,6410,91,0,0,0,1284,5209
BZN|GB,06.01.2018 08:30 - 06.01.2018 09:00 (CET),734,0,0,12177,637,0,0,0,0,300,344,0,0,6414,91,0,0,0,1531,5247
BZN|GB,06.01.2018 09:00 - 06.01.2018 09:30 (CET),732,0,0,13219,656,0,0,0,0,164,617,0,0,6503,91,0,1,0,1647,5038
BZN|GB,06.01.2018 09:30 - 06.01.2018 10:00 (CET),732,0,0,14559,819,0,0,0,0,300,606,0,0,6628,91,0,63,0,1751,4955
BZN|GB,06.01.2018 10:00 - 06.01.2018 10:30 (CET),735,0,0,15356,1290,0,0,0,0,317,637,0,0,6629,91,0,284,0,1824,5133
BZN|GB,06.01.2018 10:30 - 06.01.2018 11:00 (CET),732,0,0,15971,1520,0,0,0,0,300,711,0,0,6639,91,0,634,0,2090,5145
BZN|GB,06.01.2018 11:00 - 06.01.2018 11:30 (CET),729,0,0,16292,1536,0,0,0,0,398,700,0,0,6623,91,0,1060,0,2019,4980
BZN|GB,06.01.2018 11:30 - 06.01.2018 12:00 (CET),737,0,0,17254,1310,0,0,0,0,300,697,0,0,6637,91,0,1490,0,2284,4727
BZN|GB,06.01.2018 12:00 - 06.01.2018 12:30 (CET),735,0,0,17498,1373,0,0,0,0,344,497,0,0,6626,91,0,1680,0,2284,4494
BZN|GB,06.01.2018 12:30 - 06.01.2018 13:00 (CET),731,0,0,17175,1441,0,0,0,0,336,457,0,0,6687,91,0,1890,0,2557,4266
BZN|GB,06.01.2018 13:00 - 06.01.2018 13:30 (CET),731,0,0,17724,1441,0,0,0,0,353,415,0,0,6588,91,0,1840,0,2282,4160
BZN|GB,06.01.2018 13:30 - 06.01.2018 14:00 (CET),731,0,0,17717,1538,0,0,0,0,288,375,0,0,6500,91,0,1690,0,2356,4309
BZN|GB,06.01.2018 14:00 - 06.01.2018 14:30 (CET),734,0,0,17384,1529,0,0,0,0,344,318,0,0,6531,91,0,1807,0,2832,4130
BZN|GB,06.01.2018 14:30 - 06.01.2018 15:00 (CET),736,0,0,17118,1348,0,0,0,0,447,317,0,0,6558,91,0,1390,0,2976,4081
BZN|GB,06.01.2018 15:00 - 06.01.2018 15:30 (CET),730,0,0,17113,1248,0,0,0,0,532,317,0,0,6608,91,0,1080,0,3003,3865
BZN|GB,06.01.2018 15:30 - 06.01.2018 16:00 (CET),737,0,0,16937,1250,0,0,0,0,353,316,0,0,6719,91,0,765,0,3221,3851
BZN|GB,06.01.2018 16:00 - 06.01.2018 16:30 (CET),734,0,0,17035,1320,0,0,0,0,306,319,0,0,6724,91,0,380,0,3230,3706
BZN|GB,06.01.2018 16:30 - 06.01.2018 17:00 (CET),729,0,0,16996,1906,0,0,0,0,301,356,0,0,6725,91,0,107,0,3122,3778
BZN|GB,06.01.2018 17:00 - 06.01.2018 17:30 (CET),732,0,0,17891,2550,0,0,0,0,300,445,0,0,6615,91,0,9,0,3118,3508
BZN|GB,06.01.2018 17:30 - 06.01.2018 18:00 (CET),719,0,0,19275,3263,0,0,0,0,865,604,0,0,6587,91,0,3,0,3150,3402
BZN|GB,06.01.2018 18:00 - 06.01.2018 18:30 (CET),717,0,0,20014,3672,0,0,0,0,1109,655,0,0,6615,91,0,3,0,3230,3125
BZN|GB,06.01.2018 18:30 - 06.01.2018 19:00 (CET),724,0,0,20202,3802,0,0,0,0,1462,676,0,0,6674,91,0,2,0,3174,3040
BZN|GB,06.01.2018 19:00 - 06.01.2018 19:30 (CET),722,0,0,20278,3649,0,0,0,0,1239,675,0,0,6846,91,0,1,0,3212,3181
BZN|GB,06.01.2018 19:30 - 06.01.2018 20:00 (CET),715,0,0,19910,3481,0,0,0,0,1056,658,0,0,6902,91,0,0,0,3127,3118
BZN|GB,06.01.2018 20:00 - 06.01.2018 20:30 (CET),722,0,0,19712,3460,0,0,0,0,337,438,0,0,6907,91,0,0,0,3307,2976
BZN|GB,06.01.2018 20:30 - 06.01.2018 21:00 (CET),708,0,0,19737,2791,0,0,0,0,390,435,0,0,6898,91,0,0,0,3109,3009
BZN|GB,06.01.2018 21:00 - 06.01.2018 21:30 (CET),707,0,0,19149,1934,0,0,0,0,579,378,0,0,6899,91,0,0,0,3111,2885
BZN|GB,06.01.2018 21:30 - 06.01.2018 22:00 (CET),717,0,0,18516,1597,0,0,0,0,534,377,0,0,6894,91,0,0,0,2966,2808
BZN|GB,06.01.2018 22:00 - 06.01.2018 22:30 (CET),716,0,0,17551,1617,0,0,0,0,319,358,0,0,6915,91,0,0,0,2873,2562
BZN|GB,06.01.2018 22:30 - 06.01.2018 23:00 (CET),713,0,0,16730,1228,0,0,0,0,300,332,0,0,6919,91,0,0,0,2786,2538
BZN|GB,06.01.2018 23:00 - 06.01.2018 23:30 (CET),711,0,0,16157,581,0,0,0,0,334,302,0,0,6755,91,0,0,0,2830,2328
BZN|GB,06.01.2018 23:30 - 07.01.2018 00:00 (CET),713,0,0,15099,544,0,0,0,0,462,295,0,0,6734,91,0,0,0,2799,2233
BZN|GB,07.01.2018 00:00 - 07.01.2018 00:30 (CET),728,0,0,14234,541,0,0,0,0,0,313,0,0,6745,91,0,0,0,2840,2138
BZN|GB,07.01.2018 00:30 - 07.01.2018 01:00 (CET),707,0,0,13048,540,0,0,0,0,0,307,0,0,6746,91,0,0,0,2796,2103
BZN|GB,07.01.2018 01:00 - 07.01.2018 01:30 (CET),730,0,0,12845,540,0,0,0,0,0,304,0,0,6771,91,0,0,0,2762,2074
BZN|GB,07.01.2018 01:30 - 07.01.2018 02:00 (CET),731,0,0,12628,307,0,0,0,0,0,301,0,0,6818,91,0,0,0,2737,2039
BZN|GB,07.01.2018 02:00 - 07.01.2018 02:30 (CET),729,0,0,12732,298,0,0,0,0,0,248,0,0,6927,91,0,0,0,2735,2031
BZN|GB,07.01.2018 02:30 - 07.01.2018 03:00 (CET),730,0,0,13121,299,0,0,0,0,0,230,0,0,6925,91,0,0,0,2722,1930
BZN|GB,07.01.2018 03:00 - 07.01.2018 03:30 (CET),729,0,0,12480,310,0,0,0,0,0,233,0,0,6951,91,0,0,0,2681,1892
BZN|GB,07.01.2018 03:30 - 07.01.2018 04:00 (CET),730,0,0,12402,352,0,0,0,0,0,232,0,0,6879,91,0,0,0,2703,1862
BZN|GB,07.01.2018 04:00 - 07.01.2018 04:30 (CET),729,0,0,12158,472,0,0,0,0,0,232,0,0,6827,91,0,0,0,2728,1824
BZN|GB,07.01.2018 04:30 - 07.01.2018 05:00 (CET),725,0,0,11868,307,0,0,0,0,0,225,0,0,6820,91,0,0,0,126,1129
BZN|GB,07.01.2018 05:00 - 07.01.2018 05:30 (CET),711,0,0,11472,308,0,0,0,0,0,224,0,0,6812,91,0,0,0,2799,1745
BZN|GB,07.01.2018 05:30 - 07.01.2018 06:00 (CET),712,0,0,11026,373,0,0,0,0,0,220,0,0,6897,91,0,0,0,2770,1726
BZN|GB,07.01.2018 06:00 - 07.01.2018 06:30 (CET),712,0,0,10615,440,0,0,0,0,0,218,0,0,7024,91,0,0,0,2824,1738
BZN|GB,07.01.2018 06:30 - 07.01.2018 07:00 (CET),713,0,0,10435,606,0,0,0,0,0,216,0,0,7042,91,0,0,0,2817,1757
BZN|GB,07.01.2018 07:00 - 07.01.2018 07:30 (CET),714,0,0,10762,607,0,0,0,0,0,226,0,0,7063,91,0,0,0,2823,1804
BZN|GB,07.01.2018 07:30 - 07.01.2018 08:00 (CET),710,0,0,11023,755,0,0,0,0,0,235,0,0,7049,91,0,0,0,2824,1878
BZN|GB,07.01.2018 08:00 - 07.01.2018 08:30 (CET),711,0,0,11605,968,0,0,0,0,0,255,0,0,7054,91,0,0,0,2773,1862
BZN|GB,07.01.2018 08:30 - 07.01.2018 09:00 (CET),711,0,0,12287,1124,0,0,0,0,0,255,0,0,7049,91,0,0,0,2628,1858
BZN|GB,07.01.2018 09:00 - 07.01.2018 09:30 (CET),710,0,0,12102,1023,0,0,0,0,0,322,0,0,7049,91,0,5,0,2633,1793
BZN|GB,07.01.2018 09:30 - 07.01.2018 10:00 (CET),711,0,0,13248,1131,0,0,0,0,300,343,0,0,7054,91,0,228,0,2565,1792
BZN|GB,07.01.2018 10:00 - 07.01.2018 10:30 (CET),713,0,0,14571,1286,0,0,0,0,220,459,0,0,6931,91,0,836,0,2566,1782
BZN|GB,07.01.2018 10:30 - 07.01.2018 11:00 (CET),714,0,0,16040,1355,0,0,0,0,302,482,0,0,6842,91,0,1600,0,2538,1746
BZN|GB,07.01.2018 11:00 - 07.01.2018 11:30 (CET),715,0,0,16687,1544,0,0,0,0,364,487,0,0,6848,91,0,2380,0,2533,1791
BZN|GB,07.01.2018 11:30 - 07.01.2018 12:00 (CET),704,0,0,17113,1899,0,0,0,0,301,480,0,0,6848,91,0,3000,0,2471,1813
BZN|GB,07.01.2018 12:00 - 07.01.2018 12:30 (CET),703,0,0,17350,1916,0,0,0,0,318,378,0,0,6907,91,0,3530,0,2437,1766
BZN|GB,07.01.2018 12:30 - 07.01.2018 13:00 (CET),702,0,0,17337,1983,0,0,0,0,366,368,0,0,7029,91,0,3820,0,2404,1813
BZN|GB,07.01.2018 13:00 - 07.01.2018 13:30 (CET),690,0,0,17590,2111,0,0,0,0,326,333,0,0,7060,91,0,4130,0,2512,1883
BZN|GB,07.01.2018 13:30 - 07.01.2018 14:00 (CET),699,0,0,17594,2061,0,0,0,0,406,313,0,0,7043,91,0,4210,0,2481,1901
BZN|GB,07.01.2018 14:00 - 07.01.2018 14:30 (CET),698,0,0,17656,2013,0,0,0,0,405,307,0,0,7049,91,0,2835,0,2512,1901
BZN|GB,07.01.2018 14:30 - 07.01.2018 15:00 (CET),692,0,0,17849,2013,0,0,0,0,327,307,0,0,7050,91,0,3680,0,2546,1943
BZN|GB,07.01.2018 15:00 - 07.01.2018 15:30 (CET),691,0,0,17926,2033,0,0,0,0,486,308,0,0,7048,91,0,3050,0,2501,1951
BZN|GB,07.01.2018 15:30 - 07.01.2018 16:00 (CET),681,0,0,18233,2363,0,0,0,0,336,310,0,0,7087,91,0,2140,0,2570,1970
BZN|GB,07.01.2018 16:00 - 07.01.2018 16:30 (CET),699,0,0,18718,2928,0,0,0,0,383,327,0,0,6994,91,0,1200,0,2676,1895
BZN|GB,07.01.2018 16:30 - 07.01.2018 17:00 (CET),681,0,0,19138,3471,0,0,0,0,410,351,0,0,6934,91,0,369,0,2803,1958
BZN|GB,07.01.2018 17:00 - 07.01.2018 17:30 (CET),688,0,0,19796,4541,0,0,0,0,324,492,0,0,6945,91,0,27,0,2780,1927
BZN|GB,07.01.2018 17:30 - 07.01.2018 18:00 (CET),680,0,0,20690,5835,0,0,0,0,756,701,0,0,6970,91,0,4,0,2843,1978
BZN|GB,07.01.2018 18:00 - 07.01.2018 18:30 (CET),691,0,0,21056,6707,0,0,0,0,1132,728,0,0,7110,91,0,2,0,2981,1964
BZN|GB,07.01.2018 18:30 - 07.01.2018 19:00 (CET),701,0,0,21136,6631,0,0,0,0,1261,728,0,0,7216,91,0,2,0,3061,1992
BZN|GB,07.01.2018 19:00 - 07.01.2018 19:30 (CET),696,0,0,20990,6539,0,0,0,0,1107,708,0,0,7235,91,0,1,0,3043,2075
BZN|GB,07.01.2018 19:30 - 07.01.2018 20:00 (CET),689,0,0,20727,5988,0,0,0,0,846,639,0,0,7250,91,0,0,0,2989,2210
BZN|GB,07.01.2018 20:00 - 07.01.2018 20:30 (CET),699,0,0,20554,5539,0,0,0,0,762,395,0,0,7260,91,0,0,0,2991,2215
BZN|GB,07.01.2018 20:30 - 07.01.2018 21:00 (CET),696,0,0,20128,5097,0,0,0,0,305,397,0,0,7272,91,0,0,0,2923,2280
BZN|GB,07.01.2018 21:00 - 07.01.2018 21:30 (CET),691,0,0,19713,3947,0,0,0,0,550,377,0,0,7274,91,0,0,0,2930,2462
BZN|GB,07.01.2018 21:30 - 07.01.2018 22:00 (CET),695,0,0,18423,3969,0,0,0,0,329,352,0,0,7269,91,0,0,0,2901,2455
BZN|GB,07.01.2018 22:00 - 07.01.2018 22:30 (CET),697,0,0,17474,3117,0,0,0,0,300,335,0,0,7277,91,0,0,0,2884,2603
BZN|GB,07.01.2018 22:30 - 07.01.2018 23:00 (CET),698,0,0,16541,1940,0,0,0,0,307,315,0,0,7296,91,0,0,0,2985,2743
BZN|GB,07.01.2018 23:00 - 07.01.2018 23:30 (CET),693,0,0,15134,1342,0,0,0,0,368,296,0,0,7297,91,0,0,0,2935,2855
BZN|GB,07.01.2018 23:30 - 08.01.2018 00:00 (CET),698,0,0,12619,1288,0,0,0,0,358,279,0,0,7306,91,0,0,0,3013,2815
BZN|GB,08.01.2018 00:00 - 08.01.2018 00:30 (CET),694,0,0,10915,1021,0,0,0,0,0,268,0,0,7321,91,0,0,0,2990,2958
BZN|GB,08.01.2018 00:30 - 08.01.2018 01:00 (CET),699,0,0,9703,850,0,0,0,0,0,258,0,0,7338,91,0,0,0,3040,2879
